date,id,transport,num
14-07-22,645000116,bus,141
14-07-22,1351101352,tram,12
14-07-22,448044757,trol,a
14-07-22,172611192,trol,20
14-07-22,372423260,bus,64г
14-07-22,192442968,trol,1
14-07-22,192442968,trol,1
14-07-22,1938421833,bus,177
14-07-22,507571904,trol,1
14-07-22,670301216,bus,27
14-07-22,603111366,bus,35
14-07-22,603111366,bus,18
14-07-22,343424183,bus,4
14-07-22,1173536241,bus,157а
14-07-22,507571904,trol,b
14-07-22,507571904,trol,b
14-07-22,928809499,bus,77
14-07-22,5246802738,bus,64г
14-07-22,2106163068,bus,64г
14-07-22,450951498,tram,1
14-07-22,411866840,trol,a
14-07-22,788594376,tram,15
14-07-22,372423260,bus,152
14-07-22,902089815,bus,23
14-07-22,576314756,bus,124а
14-07-22,515546377,tram,12
14-07-22,515546377,tram,12
14-07-22,515546377,tram,12
14-07-22,498054623,bus,57а
14-07-22,442034730,trol,10
14-07-22,442034730,trol,10
14-07-22,442034730,trol,6
14-07-22,708053854,trol,16
14-07-22,509581874,bus,146б
14-07-22,752074599,bus,43
14-07-22,498112882,bus,62
14-07-22,579889843,bus,38
14-07-22,498112882,bus,23
14-07-22,579889843,bus,88
14-07-22,579889843,bus,57а
14-07-22,427967336,trol,6
14-07-22,950262165,bus,15
14-07-22,785353496,tram,1
14-07-22,950262165,bus,92
14-07-22,1809851424,bus,55
14-07-22,643192480,bus,92
14-07-22,950262165,bus,15
14-07-22,643192480,bus,15
14-07-22,950262165,bus,95
14-07-22,463833231,bus,55
14-07-22,268905187,trol,17
14-07-22,5004062589,bus,107
14-07-22,512308438,bus,29
14-07-22,160350011,trol,12
14-07-22,794915872,trol,20
14-07-22,626952283,bus,136
14-07-22,2053125876,bus,107
14-07-22,413010269,bus,31
14-07-22,886117744,bus,7
14-07-22,413010269,bus,36
14-07-22,413010269,trol,3
14-07-22,992609518,bus,9
14-07-22,782708601,bus,33
14-07-22,782708601,bus,32
14-07-22,579889843,bus,136
14-07-22,516792698,trol,8
14-07-22,516792698,trol,8
14-07-22,516792698,trol,8
14-07-22,498112882,bus,107
14-07-22,516792698,trol,8
14-07-22,498112882,bus,62
14-07-22,498112882,bus,124а
14-07-22,498112882,bus,20
14-07-22,527816585,bus,124а
14-07-22,527816585,bus,125
14-07-22,1398764450,bus,73
14-07-22,577160157,tram,17
14-07-22,206840167,bus,106
14-07-22,172611192,trol,17
14-07-22,1351101352,trol,21
14-07-22,1236467471,bus,62
14-07-22,2119551874,bus,95а
14-07-22,522769127,bus,111
14-07-22,315851955,bus,115
14-07-22,459612467,trol,5
14-07-22,522769127,bus,156
14-07-22,1450033253,bus,155
14-07-22,361983508,bus,91
14-07-22,361983508,bus,73
14-07-22,766927433,bus,35
14-07-22,361983508,bus,136а
14-07-22,522769127,bus,40
14-07-22,766927433,bus,23
14-07-22,496356324,trol,1
14-07-22,763342715,bus,92
14-07-22,1013869026,bus,108
14-07-22,488433307,bus,22
14-07-22,2106345675,bus,124а
14-07-22,382744642,bus,127
14-07-22,382744642,bus,136
14-07-22,488433307,bus,21
14-07-22,488433307,bus,27
14-07-22,488433307,bus,7
14-07-22,891388919,bus,146б
14-07-22,482591877,trol,b
14-07-22,413428970,tram,19
14-07-22,603460674,tram,9
14-07-22,1338769877,bus,141
14-07-22,468410470,bus,107
14-07-22,247845464,tram,5
14-07-22,621273549,trol,20
14-07-22,621273549,bus,95
14-07-22,445094852,bus,70
14-07-22,445094852,bus,35
14-07-22,445094852,bus,177
14-07-22,445094852,bus,88
14-07-22,1726083250,tram,19
14-07-22,445094852,bus,62
14-07-22,1726083250,tram,19
14-07-22,1726083250,tram,19
14-07-22,857771346,tram,12
14-07-22,483392539,tram,1
14-07-22,2003265606,bus,177
14-07-22,621273549,trol,20
14-07-22,483392539,tram,15
14-07-22,483392539,tram,11
14-07-22,621273549,trol,20
14-07-22,614508542,tram,19
14-07-22,349656296,bus,120
14-07-22,242299354,bus,92
14-07-22,536932374,trol,16
14-07-22,536932374,trol,16
14-07-22,536932374,bus,101а
14-07-22,665609083,bus,111
14-07-22,1261220988,trol,12
14-07-22,996044390,bus,39
14-07-22,446351419,tram,1
14-07-22,475982888,bus,136
14-07-22,446351419,tram,1
14-07-22,412417007,bus,92
14-07-22,399550012,bus,21
14-07-22,509052321,trol,20
14-07-22,509052321,trol,17
14-07-22,1089771650,bus,60
14-07-22,1089771650,bus,107
14-07-22,1089771650,bus,62
14-07-22,1089771650,bus,120
14-07-22,1089771650,bus,119
14-07-22,446351419,tram,6
14-07-22,446351419,tram,9
14-07-22,471581465,trol,6
14-07-22,422125546,trol,6
14-07-22,872363735,trol,12
14-07-22,627984183,bus,146б
14-07-22,965809171,bus,136
14-07-22,784822110,trol,a
14-07-22,784822110,trol,a
14-07-22,434949516,bus,88
14-07-22,665361823,bus,124а
14-07-22,784822110,trol,a
14-07-22,734169308,trol,12
14-07-22,734169308,bus,120
14-07-22,488246093,bus,77
14-07-22,5552764344,bus,4
14-07-22,900276935,trol,16
14-07-22,348799148,bus,107
14-07-22,348799148,bus,91
15-07-22,1726083250,bus,22
15-07-22,1726083250,bus,177
15-07-22,5375458745,bus,48
15-07-22,547272549,bus,177
15-07-22,547272549,bus,124а
15-07-22,547272549,bus,152
15-07-22,976180452,bus,125
15-07-22,822750648,bus,43
15-07-22,1246446476,bus,177
15-07-22,2077872479,trol,20
15-07-22,692975768,bus,92
15-07-22,692975768,bus,113
15-07-22,2077872479,trol,20
15-07-22,2077872479,bus,35
15-07-22,2077872479,bus,70
15-07-22,2077872479,trol,20
15-07-22,2077872479,trol,20
15-07-22,613694803,bus,121
15-07-22,613694803,bus,9
15-07-22,460345853,bus,146а
15-07-22,5285289178,tram,14
15-07-22,5285289178,tram,5
15-07-22,1863839290,bus,107
15-07-22,682480414,trol,1
15-07-22,682480414,trol,1
15-07-22,613521269,trol,16
15-07-22,695636085,bus,86
15-07-22,1150321835,trol,16
15-07-22,2145246868,trol,19
15-07-22,1150321835,trol,19
15-07-22,1150321835,tram,5
15-07-22,708053854,trol,16
15-07-22,1278607766,trol,17
15-07-22,1278607766,trol,17
15-07-22,5188001150,trol,2
15-07-22,647128304,bus,60
15-07-22,647128304,bus,152
15-07-22,465105587,trol,3
15-07-22,465105587,trol,3
15-07-22,5128117137,tram,18
15-07-22,5128117137,tram,19
15-07-22,1798236989,bus,124а
15-07-22,512218545,trol,6
15-07-22,652884753,trol,6
15-07-22,708026206,trol,16
15-07-22,652884753,trol,6
15-07-22,469011260,trol,6
15-07-22,1065698629,bus,177
15-07-22,5013432822,trol,17
15-07-22,384048618,bus,156
15-07-22,556785166,tram,15
15-07-22,411866840,trol,b
15-07-22,364832762,trol,21
15-07-22,411866840,trol,a
15-07-22,411866840,trol,21
15-07-22,411866840,trol,9
15-07-22,364832762,trol,9
15-07-22,411866840,trol,16
15-07-22,512366823,trol,10
15-07-22,5289918561,bus,90
15-07-22,818795813,bus,124а
15-07-22,599580824,bus,29
15-07-22,981016765,bus,60
15-07-22,580858234,bus,20
15-07-22,580858234,bus,18
15-07-22,580858234,bus,55
15-07-22,402527031,bus,29
15-07-22,871245044,bus,1
15-07-22,477056921,tram,5
15-07-22,871245044,trol,10
15-07-22,384870279,tram,12
15-07-22,749699827,trol,a
15-07-22,380770362,trol,16
15-07-22,1869604903,trol,a
15-07-22,1869604903,trol,a
15-07-22,477368930,trol,a
15-07-22,399207925,trol,b
15-07-22,870340456,bus,62
15-07-22,399207925,trol,b
15-07-22,815016554,bus,124а
15-07-22,29764093,bus,156а
15-07-22,512366823,trol,16
15-07-22,5241588301,trol,3
15-07-22,242299354,bus,156а
15-07-22,1236467471,trol,3
15-07-22,1236467471,trol,10
15-07-22,1236467471,trol,12
15-07-22,857771346,bus,70
15-07-22,682258605,bus,9
15-07-22,682258605,bus,92
15-07-22,399207925,trol,b
15-07-22,399207925,trol,b
15-07-22,1398764450,trol,b
15-07-22,438450964,trol,20
15-07-22,572755088,trol,b
15-07-22,365800393,bus,120
15-07-22,365800393,trol,12
15-07-22,805113313,bus,4
15-07-22,556785166,tram,15
15-07-22,403113955,tram,1
15-07-22,551968939,bus,64г
15-07-22,551968939,bus,82
15-07-22,1639621118,tram,12
15-07-22,576875529,bus,29
15-07-22,576875529,bus,120
15-07-22,206840167,bus,15
15-07-22,576875529,trol,12
15-07-22,244757254,trol,12
15-07-22,576875529,bus,113
15-07-22,633957474,trol,b
15-07-22,633957474,trol,b
15-07-22,29764093,trol,b
15-07-22,29764093,trol,b
15-07-22,440810892,trol,b
15-07-22,981016765,bus,34
15-07-22,646197345,bus,101а
15-07-22,646197345,bus,157а
15-07-22,646197345,bus,146б
15-07-22,29764093,tram,4
15-07-22,29764093,trol,5
15-07-22,1351101352,trol,1
15-07-22,1351101352,trol,b
15-07-22,1220035148,tram,5
15-07-22,365740953,bus,115
15-07-22,697556677,bus,115
15-07-22,571045943,bus,64г
15-07-22,680358088,trol,10
15-07-22,680358088,trol,6
15-07-22,454160886,trol,12
15-07-22,2061315338,tram,7
15-07-22,411866840,trol,a
15-07-22,411866840,tram,5
15-07-22,29764093,trol,5
15-07-22,1716398593,bus,62
15-07-22,380770362,bus,73
15-07-22,391028137,bus,111
15-07-22,695636085,tram,5
15-07-22,697556677,bus,121
15-07-22,633957474,trol,b
15-07-22,697556677,trol,20
15-07-22,633957474,trol,a
15-07-22,402634011,bus,91
15-07-22,1803463539,trol,12
15-07-22,887810046,trol,19
15-07-22,985864280,bus,100
15-07-22,887810046,trol,19
15-07-22,887810046,trol,a
15-07-22,887810046,trol,19
15-07-22,887810046,trol,19
15-07-22,688475892,trol,16
15-07-22,1803463539,trol,12
15-07-22,1859951139,bus,157а
15-07-22,485315887,bus,7
15-07-22,226952058,trol,16
15-07-22,373075175,bus,62
15-07-22,871245044,trol,2
15-07-22,1822331110,trol,10
15-07-22,1863839290,trol,14
15-07-22,1863839290,trol,14
15-07-22,589678079,bus,137
15-07-22,589678079,bus,37
15-07-22,589678079,bus,38
15-07-22,535718467,bus,92
15-07-22,688475892,trol,21
15-07-22,655896785,trol,12
15-07-22,655896785,trol,12
15-07-22,1575948067,trol,a
15-07-22,655896785,bus,62
15-07-22,655896785,bus,64г
15-07-22,985864280,bus,146а
15-07-22,980151218,trol,b
15-07-22,980151218,trol,a
15-07-22,980151218,trol,b
15-07-22,674365238,bus,40
15-07-22,628285103,trol,b
15-07-22,440810892,trol,1
15-07-22,440810892,bus,146б
15-07-22,381464004,bus,40
15-07-22,862359705,bus,151а
15-07-22,5321303708,trol,3
15-07-22,556785166,tram,15
15-07-22,402527031,bus,107
15-07-22,1351101352,trol,6
15-07-22,646197345,bus,95а
15-07-22,803579162,tram,18
15-07-22,803579162,tram,18
15-07-22,803579162,tram,19
15-07-22,803579162,tram,19
15-07-22,803579162,tram,19
15-07-22,334844513,bus,95
15-07-22,803579162,tram,19
15-07-22,334844513,bus,95а
15-07-22,803579162,trol,12
15-07-22,803579162,tram,18
15-07-22,547272549,bus,36
15-07-22,621273549,trol,17
15-07-22,391686832,bus,9
15-07-22,981016765,bus,23
15-07-22,491386627,tram,1
15-07-22,1236467471,trol,6
15-07-22,465105587,trol,3
15-07-22,688475892,trol,16
15-07-22,1726083250,trol,12
15-07-22,1111319608,trol,16
15-07-22,2053125876,trol,12
15-07-22,329823216,trol,21
15-07-22,338243836,trol,1
15-07-22,338243836,trol,1
15-07-22,338243836,trol,1
15-07-22,338243836,trol,6
15-07-22,387920544,bus,136
15-07-22,262991942,trol,12
15-07-22,424138396,bus,18
15-07-22,654417941,bus,38
15-07-22,1548331840,bus,107
15-07-22,380139055,tram,18
15-07-22,962529220,trol,16
15-07-22,962529220,trol,21
15-07-22,338243836,trol,6
15-07-22,512218545,trol,6
15-07-22,512218545,trol,6
15-07-22,1726083250,tram,1
15-07-22,314060836,bus,107
15-07-22,5109610697,bus,22
15-07-22,187539217,bus,35
15-07-22,1829770420,trol,b
15-07-22,242299354,bus,111
15-07-22,187539217,trol,6
15-07-22,5233431568,bus,37
15-07-22,5233431568,bus,158
15-07-22,5233431568,bus,43
15-07-22,331130017,bus,1
15-07-22,155196280,trol,19
15-07-22,848845016,bus,177
15-07-22,331958920,bus,155
15-07-22,331958920,bus,18
15-07-22,627923028,bus,177
15-07-22,794915872,tram,12
15-07-22,229202404,bus,55
15-07-22,1236467471,trol,6
15-07-22,1726083250,trol,12
15-07-22,701933541,bus,90
15-07-22,2053125876,bus,35
15-07-22,1625968768,bus,109
15-07-22,5087738399,bus,21
15-07-22,727395954,tram,17
15-07-22,727395954,tram,17
15-07-22,597153263,bus,101а
15-07-22,646197345,bus,124а
15-07-22,900276935,trol,19
15-07-22,900276935,trol,19
15-07-22,297289738,bus,107
15-07-22,616348956,tram,5
15-07-22,715113431,bus,107
15-07-22,206840167,bus,106
15-07-22,1186541019,trol,6
15-07-22,1012147146,bus,85
15-07-22,487380694,trol,2
15-07-22,1938421833,bus,15
15-07-22,472767930,trol,1
15-07-22,5087738399,bus,91
15-07-22,534832975,bus,107
15-07-22,512617621,bus,95
15-07-22,762506771,bus,62
15-07-22,718551845,trol,2
15-07-22,762506771,bus,88
15-07-22,762506771,bus,107
15-07-22,980151218,trol,b
15-07-22,1150321835,trol,16
15-07-22,1150321835,trol,21
15-07-22,141271117,bus,31
15-07-22,462997168,trol,6
15-07-22,380139055,tram,18
15-07-22,5316920042,trol,5
15-07-22,5316920042,trol,1
15-07-22,5116285728,bus,146а
15-07-22,5116285728,trol,b
15-07-22,5116285728,trol,b
15-07-22,5116285728,tram,12
15-07-22,5116285728,tram,12
15-07-22,29764093,bus,141
15-07-22,668693309,bus,113
15-07-22,651962566,trol,19
15-07-22,5116285728,tram,12
15-07-22,269177533,bus,155
15-07-22,700340226,bus,60
15-07-22,269177533,bus,101а
15-07-22,902089815,bus,151а
15-07-22,557840176,trol,12
15-07-22,700340226,bus,60
15-07-22,269177533,bus,60
15-07-22,565452563,bus,157а
15-07-22,5428283525,bus,60
15-07-22,387317608,trol,6
15-07-22,422125546,trol,6
15-07-22,713814354,trol,2
15-07-22,871245044,trol,2
15-07-22,1387561328,bus,7
15-07-22,1387561328,bus,21
15-07-22,342845665,bus,156
15-07-22,1548331840,bus,43
15-07-22,331958920,bus,29
15-07-22,557840176,trol,2
15-07-22,805524560,bus,120
15-07-22,501499890,bus,158
15-07-22,1412555552,bus,141
15-07-22,247845464,tram,5
15-07-22,269177533,bus,40
15-07-22,697556677,bus,107
15-07-22,501499890,bus,43
15-07-22,697556677,bus,136
15-07-22,397997798,bus,22
15-07-22,697556677,bus,153
15-07-22,697556677,bus,37
15-07-22,697556677,bus,115
15-07-22,269177533,bus,156
15-07-22,269177533,bus,111
15-07-22,689682549,bus,107
15-07-22,647913242,bus,37
15-07-22,932360405,bus,48
15-07-22,932360405,bus,4
15-07-22,763342715,bus,92
15-07-22,871623432,tram,15
15-07-22,853684053,bus,107
15-07-22,550660411,bus,43
15-07-22,468410470,bus,107
15-07-22,1060096330,tram,17
15-07-22,1268203297,bus,101а
15-07-22,1041118554,trol,6
15-07-22,1468959622,bus,136
15-07-22,678743020,bus,6
15-07-22,723430323,trol,8
15-07-22,557840176,bus,55
15-07-22,723430323,trol,8
15-07-22,741434492,bus,136
15-07-22,206840167,bus,32
15-07-22,545905943,bus,120
15-07-22,545905943,bus,152
15-07-22,545905943,bus,62
15-07-22,723430323,bus,32
15-07-22,723430323,bus,33
15-07-22,658567687,bus,136а
15-07-22,782841377,bus,151а
15-07-22,689682549,bus,107
15-07-22,647913242,bus,37
15-07-22,1173536241,bus,118
15-07-22,381464004,bus,121
15-07-22,815016554,bus,32
15-07-22,1122776057,bus,90
15-07-22,1280747808,bus,62
15-07-22,718551845,bus,121
15-07-22,206840167,tram,5
15-07-22,400704118,tram,1
15-07-22,400704118,tram,1
15-07-22,1158154816,bus,95
15-07-22,1158154816,bus,95а
15-07-22,1528475083,bus,21
15-07-22,1528475083,bus,22
15-07-22,1528475083,bus,38
15-07-22,1528475083,bus,107
15-07-22,513840366,tram,1
15-07-22,534129645,bus,101а
15-07-22,1070295661,bus,92
15-07-22,391633098,trol,14
15-07-22,5262192048,tram,11
15-07-22,5316920042,trol,1
15-07-22,5316920042,trol,1
15-07-22,399207925,trol,a
15-07-22,864317882,bus,146а
15-07-22,1141149709,bus,146а
15-07-22,1055806483,bus,146а
15-07-22,1055806483,bus,146б
15-07-22,732649187,bus,134
15-07-22,1798236989,bus,146а
15-07-22,1798236989,bus,146б
15-07-22,471581465,bus,146а
15-07-22,5237942110,bus,146а
15-07-22,380805013,bus,107
15-07-22,503672552,tram,18
15-07-22,923522198,trol,21
15-07-22,5143599684,bus,146а
15-07-22,5143599684,bus,146б
15-07-22,565452563,bus,146а
15-07-22,5037979591,bus,146а
15-07-22,5037979591,bus,146б
15-07-22,5237942110,bus,156
16-07-22,1268203297,bus,146а
16-07-22,631381090,bus,146а
16-07-22,631381090,bus,146б
16-07-22,709951040,bus,119
16-07-22,1622341354,bus,146а
16-07-22,749699827,trol,6
16-07-22,749699827,trol,6
16-07-22,749699827,trol,6
16-07-22,1127319834,bus,55
16-07-22,1101020915,bus,146а
16-07-22,5262192048,tram,11
16-07-22,5278815091,bus,95
16-07-22,923522198,trol,9
16-07-22,1622341354,bus,75
16-07-22,1101020915,bus,156
16-07-22,5237942110,bus,40
16-07-22,577160157,trol,2
16-07-22,242196644,bus,158
16-07-22,857771346,tram,18
16-07-22,979137985,trol,a
16-07-22,5246802738,bus,37
16-07-22,615627152,bus,111
16-07-22,1398764450,trol,6
16-07-22,615627152,bus,40
16-07-22,585493065,trol,6
16-07-22,1397416412,bus,70
16-07-22,1236518502,tram,5
16-07-22,5201222649,bus,146а
16-07-22,962529220,bus,156
16-07-22,347268696,trol,5
16-07-22,502199067,trol,3
16-07-22,630003366,trol,a
16-07-22,1020956660,bus,62
16-07-22,1428325606,tram,5
16-07-22,1726083250,bus,55
16-07-22,1726083250,bus,29
16-07-22,673220116,bus,134
16-07-22,673220116,bus,137
16-07-22,448506852,trol,21
16-07-22,448506852,trol,21
16-07-22,448506852,trol,16
16-07-22,5043888565,bus,156
16-07-22,5043888565,bus,156а
16-07-22,1726083250,trol,3
16-07-22,507571904,tram,1
16-07-22,507571904,tram,1
16-07-22,1745476627,tram,9
16-07-22,448044757,trol,b
16-07-22,564561229,trol,11
16-07-22,564561229,trol,a
16-07-22,564561229,tram,11
16-07-22,1136721772,bus,109
16-07-22,790788948,bus,153
16-07-22,790788948,bus,149
16-07-22,556026834,bus,9
16-07-22,1528475083,bus,95
16-07-22,1528475083,bus,7
16-07-22,1528475083,bus,5
16-07-22,1803463539,trol,12
16-07-22,527816585,bus,146а
16-07-22,477368930,tram,17
16-07-22,1101020915,bus,156
16-07-22,613521269,trol,16
16-07-22,736333831,trol,b
16-07-22,736333831,trol,a
16-07-22,1061126754,trol,12
16-07-22,1303773435,trol,12
16-07-22,431229590,bus,120
16-07-22,450951498,tram,11
16-07-22,450951498,bus,156
16-07-22,448340703,tram,1
16-07-22,360527458,bus,39
16-07-22,684484561,tram,12
16-07-22,684484561,bus,136
16-07-22,684484561,tram,6
16-07-22,684484561,bus,106
16-07-22,599984387,tram,1
16-07-22,684484561,bus,27
16-07-22,5080770881,bus,146а
16-07-22,1726083250,tram,18
16-07-22,412190270,trol,6
16-07-22,412190270,trol,6
16-07-22,871623432,trol,1
16-07-22,5227069064,bus,146б
16-07-22,1726083250,trol,20
16-07-22,871623432,trol,1
16-07-22,901989685,trol,20
16-07-22,981016765,bus,146б
16-07-22,1065698629,trol,6
16-07-22,1065698629,trol,6
16-07-22,1825950805,tram,11
16-07-22,1489330330,trol,6
16-07-22,1489330330,trol,10
16-07-22,408028895,bus,106
16-07-22,972543724,bus,1
16-07-22,5112887217,trol,3
16-07-22,1258740535,bus,156
16-07-22,360527458,bus,86
16-07-22,1454977796,bus,1
16-07-22,1454977796,bus,23
16-07-22,1726083250,trol,20
16-07-22,646197345,bus,153
16-07-22,646197345,bus,149
16-07-22,646197345,bus,31
16-07-22,646197345,trol,3
16-07-22,1230765678,trol,15
16-07-22,445094852,bus,35
16-07-22,976449250,bus,95
16-07-22,1726083250,trol,20
16-07-22,1454977796,bus,124а
16-07-22,355479472,trol,a
16-07-22,1061126754,trol,6
16-07-22,1061126754,trol,10
16-07-22,1061126754,tram,1
16-07-22,556059116,trol,10
16-07-22,556059116,trol,10
16-07-22,469011260,trol,12
16-07-22,625725246,tram,5
16-07-22,469011260,bus,107
16-07-22,1674693103,bus,33
16-07-22,5585705999,tram,5
16-07-22,5585705999,tram,5
16-07-22,5585705999,tram,5
16-07-22,1061126754,trol,a
16-07-22,1061126754,trol,16
16-07-22,1061126754,trol,21
16-07-22,1061126754,trol,9
16-07-22,1686753531,bus,86
16-07-22,1686753531,tram,5
16-07-22,1236467471,bus,55
16-07-22,1236467471,trol,19
16-07-22,576173774,bus,73
16-07-22,1524748318,bus,118
16-07-22,402527031,bus,125
16-07-22,402527031,tram,19
16-07-22,402527031,bus,23
16-07-22,402527031,bus,95
16-07-22,402527031,bus,38
16-07-22,472969041,trol,20
16-07-22,472969041,trol,17
16-07-22,1865984673,tram,11
16-07-22,338243836,trol,6
16-07-22,1798236989,bus,82
16-07-22,1798236989,bus,48
16-07-22,5124060970,trol,14
16-07-22,682258605,bus,92
16-07-22,682258605,bus,9
16-07-22,682258605,bus,141
16-07-22,682258605,bus,77
16-07-22,5124060970,trol,14
16-07-22,525432650,bus,35
16-07-22,525432650,bus,18
16-07-22,887810046,trol,16
16-07-22,887810046,trol,19
16-07-22,301961749,bus,29
16-07-22,460933886,trol,6
16-07-22,232676217,tram,9
16-07-22,232676217,tram,9
16-07-22,1169543913,bus,155
16-07-22,850134254,tram,12
16-07-22,648204256,trol,20
16-07-22,1236467471,trol,12
16-07-22,679355742,trol,10
16-07-22,161500999,trol,12
16-07-22,499214191,trol,16
16-07-22,5101807035,bus,55
16-07-22,647128304,bus,107
16-07-22,522092704,bus,109
16-07-22,469832030,trol,16
16-07-22,522092704,bus,40
16-07-22,759434626,bus,141
16-07-22,360527458,tram,5
16-07-22,450951498,bus,156
16-07-22,648204256,trol,2
16-07-22,648204256,trol,2
16-07-22,736333831,trol,a
16-07-22,648204256,trol,2
16-07-22,736333831,trol,a
16-07-22,736333831,trol,b
16-07-22,990502900,trol,a
16-07-22,648204256,trol,2
16-07-22,990502900,tram,12
16-07-22,990502900,tram,12
16-07-22,794915872,tram,17
16-07-22,990502900,trol,9
16-07-22,990502900,trol,8
16-07-22,262965283,bus,156
16-07-22,627923028,bus,88
16-07-22,518899229,bus,177
16-07-22,736333831,bus,155
16-07-22,1061126754,trol,21
16-07-22,1896190704,bus,35
16-07-22,1061126754,trol,21
16-07-22,1061126754,trol,16
16-07-22,634650190,bus,136
16-07-22,465970196,bus,177
16-07-22,307121030,bus,90
16-07-22,679355742,trol,10
16-07-22,5143599684,trol,6
16-07-22,469011260,trol,10
16-07-22,488246093,bus,77
16-07-22,488246093,bus,90
16-07-22,535215911,bus,9
16-07-22,1646894830,bus,18
16-07-22,578716463,bus,37
16-07-22,5119130330,bus,4
16-07-22,5119130330,bus,64
16-07-22,364832762,trol,a
16-07-22,364832762,trol,a
16-07-22,2003698749,bus,100
16-07-22,2003698749,bus,146а
16-07-22,364832762,trol,21
16-07-22,1486626724,trol,14
16-07-22,5205896752,bus,141
16-07-22,5205896752,bus,77
16-07-22,1489330330,trol,12
16-07-22,1362872020,bus,18
16-07-22,1721146428,bus,29
16-07-22,465970196,bus,37
16-07-22,433010964,bus,9
16-07-22,433010964,bus,141
16-07-22,1188760513,bus,177
16-07-22,5278030869,bus,82
16-07-22,5278030869,bus,64г
16-07-22,426916794,bus,177
16-07-22,752074599,bus,43
16-07-22,752074599,bus,98
16-07-22,752074599,bus,158
16-07-22,372423260,bus,95
16-07-22,454160886,trol,10
16-07-22,512218545,bus,70
16-07-22,2003428581,bus,92
16-07-22,206840167,bus,177
16-07-22,399180298,bus,101а
16-07-22,399180298,bus,107
16-07-22,399180298,bus,91
16-07-22,853684053,bus,40
16-07-22,853684053,bus,121
16-07-22,1486626724,trol,2
16-07-22,603111366,bus,29
16-07-22,1397416412,bus,35
16-07-22,1397416412,bus,21
16-07-22,1397416412,trol,20
16-07-22,1397416412,bus,88
16-07-22,1397416412,bus,38
16-07-22,594165498,trol,a
16-07-22,594165498,trol,6
16-07-22,846647016,trol,b
16-07-22,803579162,trol,20
16-07-22,803579162,trol,20
16-07-22,242299354,bus,40
16-07-22,5321303708,bus,23
16-07-22,1044070868,tram,9
16-07-22,603111366,bus,18
16-07-22,29764093,bus,107
16-07-22,29764093,bus,136
16-07-22,594165498,trol,21
16-07-22,499214191,bus,101а
16-07-22,5585705999,tram,5
16-07-22,996722388,bus,113
16-07-22,996722388,bus,136а
16-07-22,996722388,bus,38
16-07-22,1103360500,bus,136
16-07-22,2139470086,bus,177
16-07-22,620196415,bus,146б
16-07-22,1803463539,trol,12
16-07-22,1803463539,trol,14
16-07-22,1043365512,bus,36
16-07-22,639473441,bus,60
16-07-22,944169284,bus,9
16-07-22,525664518,trol,6
16-07-22,427967336,trol,6
16-07-22,613191390,trol,a
16-07-22,613191390,trol,1
16-07-22,613191390,tram,1
16-07-22,613191390,bus,70
16-07-22,871655976,bus,106
16-07-22,871655976,bus,101а
16-07-22,355617399,tram,1
16-07-22,5079672639,bus,125
16-07-22,1717662851,trol,7
16-07-22,1717662851,trol,7
16-07-22,805001208,trol,14
16-07-22,1717662851,trol,15
16-07-22,1717662851,trol,20
16-07-22,411866840,trol,a
16-07-22,411866840,trol,b
16-07-22,411866840,trol,21
16-07-22,1717662851,trol,3
16-07-22,1717662851,bus,107
16-07-22,5243330516,bus,40
16-07-22,5071072913,bus,70
16-07-22,5071072913,bus,35
16-07-22,5071072913,bus,177
16-07-22,666513829,bus,127
16-07-22,805001208,tram,1
16-07-22,639473441,bus,107
16-07-22,502873771,bus,136
16-07-22,420087437,bus,120
16-07-22,411866840,bus,146б
16-07-22,411866840,bus,101а
16-07-22,1936382256,bus,22
16-07-22,411866840,bus,40
16-07-22,411866840,bus,109
16-07-22,1936382256,tram,9
16-07-22,411866840,trol,16
16-07-22,5079672639,bus,23
16-07-22,5079672639,tram,19
16-07-22,458341426,bus,22
16-07-22,5321303708,tram,9
16-07-22,5321303708,tram,9
16-07-22,608051591,bus,120
16-07-22,805001208,tram,19
16-07-22,805001208,tram,18
16-07-22,380805013,bus,107
16-07-22,380805013,bus,101а
16-07-22,1479394774,bus,107
16-07-22,380805013,bus,91
16-07-22,537995422,trol,2
16-07-22,805001208,trol,2
16-07-22,921980716,bus,95
16-07-22,921980716,bus,95а
16-07-22,805001208,trol,2
16-07-22,921980716,bus,92
16-07-22,416646870,bus,92
16-07-22,805001208,trol,14
16-07-22,1351210016,bus,37
16-07-22,420087437,trol,12
16-07-22,372423260,bus,121
16-07-22,1210333541,bus,136
16-07-22,1103360500,bus,136а
16-07-22,1103360500,bus,38
16-07-22,525664518,bus,18
16-07-22,262991942,bus,120
16-07-22,438450964,tram,19
16-07-22,559940818,bus,43
16-07-22,559940818,bus,98
16-07-22,606327167,bus,43
16-07-22,606327167,bus,9
16-07-22,606327167,bus,98
16-07-22,606327167,bus,158
16-07-22,606327167,bus,22
16-07-22,502873771,bus,155
16-07-22,809253242,bus,101а
16-07-22,809253242,trol,16
16-07-22,803579162,tram,19
16-07-22,803579162,tram,18
16-07-22,395861529,bus,101а
16-07-22,1936382256,bus,43
16-07-22,962529220,bus,55
16-07-22,399180298,bus,55
16-07-22,399180298,bus,18
16-07-22,444250198,bus,146а
16-07-22,967952662,bus,152
16-07-22,395325908,trol,20
16-07-22,859573208,trol,6
